2995,0.050869711,1.358279975,0.000373503,0.184058537,6.015405044,0.00152361,0.111313708,1.558573638,5.32E-05,0.039785063,0,0.001152823,0.041606324,0,0.000950566,0.046379118,0,0.002169991,0.047717148,0,0.002165589,0.885894595,0.706928347,1.638807001
2996,0.044660918,1.298353662,0.000327915,0.17897984,5.791875756,0.001492746,0.072199659,1.082625323,3.70E-05,0.026837475,0,0.00121104,0.027937602,0,0.000973551,0.035538042,0,0.002341482,0.037899055,0,0.002338529,0.581926139,0.592116949,1.605586245
2983,0.042860403,1.160950762,0.000314696,0.190724339,5.292489241,0.001583031,0.06004138,1.16435292,3.24E-05,0.026331046,0,0.00236061,0.031166511,0,0.001808866,0.060543611,0,0.005755392,0.061589977,0,0.005755251,0.52324187,0.653980663,1.608885812
2997,0.042253164,1.13433713,0.000310238,0.158155413,5.032315724,0.001316911,0.085155211,1.28043171,4.04E-05,0.031503561,0,0.001362684,0.031142134,0,0.001062933,0.039822684,0,0.002742083,0.042668113,0,0.002736979,0.684207567,0.571688663,1.405917546
2995,0.03425743,1.096001243,0.000251529,0.154694147,5.259465341,0.001286281,0.08846366,1.452375897,4.33E-05,0.031009449,0,0.000703433,0.031206882,0,0.000521357,0.034389983,0,0.001356781,0.03587356,0,0.001355319,0.698732533,0.518027955,1.407434209
2996,0.03772996,1.052093788,0.000277026,0.158318444,5.149969108,0.001316186,0.081053704,1.220936896,3.95E-05,0.030279304,0,0.001341477,0.02954107,0,0.001002625,0.039457896,0,0.002732261,0.041958863,0,0.002724153,0.651826809,0.526987934,1.412806696
2987,0.043292465,1.144390179,0.000317868,0.194736342,5.712783478,0.001616843,0.078063902,1.188527948,3.94E-05,0.031035371,0,0.001694128,0.033804159,0,0.001426669,0.050376082,0,0.00381032,0.051853698,0,0.003807764,0.645584845,0.676956364,1.691742327
2982,0.05587937,1.278584184,0.000410286,0.201895706,5.09718408,0.001672864,0.052017347,1.010520195,2.78E-05,0.027641216,0,0.003553569,0.032542147,0,0.002654934,0.076594236,0,0.00801053,0.078086412,0,0.008008879,0.492730679,0.824606616,1.63068301
2998,0.049638429,1.357113526,0.000364463,0.167610865,5.207824404,0.001383883,0.069625843,0.938916566,3.41E-05,0.027605639,0,0.001527291,0.028409475,0,0.001132366,0.040703891,0,0.00305601,0.040863612,0,0.003063375,0.613262733,0.678420914,1.485046527
2997,0.047993792,1.363972217,0.000352387,0.17444935,5.604991772,0.001449083,0.080767575,1.111745168,3.99E-05,0.030023025,0,0.001477601,0.031260555,0,0.001111039,0.04381681,0,0.002983791,0.042630014,0,0.00297175,0.653640972,0.641466833,1.553162201
2999,0.042743718,1.186419752,0.000313839,0.165162369,5.222495991,0.00136831,0.074092776,1.117765067,3.62E-05,0.029478579,0,0.001799563,0.028496895,0,0.001348448,0.045327195,0,0.003781621,0.046477533,0,0.003773657,0.611419404,0.627058534,1.445053288
2998,0.0446396,1.204853966,0.00032776,0.153216927,4.636704488,0.001271646,0.065523789,0.967882581,3.28E-05,0.025603614,0,0.001465918,0.025756419,0,0.001088096,0.036655362,0,0.002920539,0.040005351,0,0.002916326,0.552753707,0.600726929,1.346271852
2999,0.0399275,1.168530124,0.000293163,0.152602936,4.907949661,0.001271007,0.091237518,1.296885591,4.36E-05,0.03468738,0,0.001805192,0.034141292,0,0.001350876,0.051516143,0,0.003786629,0.050771859,0,0.00377791,0.726854967,0.576582818,1.350670175
2986,0.041196975,1.140661784,0.000302483,0.172524537,5.234209406,0.001431078,0.088389053,1.375617397,4.34E-05,0.033333184,0,0.00167964,0.036978549,0,0.001305327,0.056184795,0,0.00399415,0.054154773,0,0.003997735,0.720144125,0.641896561,1.485207391
2994,0.041729803,1.140318902,0.000306396,0.154009768,4.975704034,0.001285084,0.06131956,0.956628204,3.17E-05,0.022553494,0,0.000865099,0.022751884,0,0.000616027,0.026215098,0,0.001466843,0.028160374,0,0.001473058,0.494484677,0.536187079,1.394647572
2994,0.046231193,1.14930832,0.000339446,0.166235301,5.210367012,0.001384212,0.056781192,0.828412743,2.91E-05,0.021019479,0,0.000832732,0.022328888,0,0.000655637,0.026953025,0,0.001521128,0.027520566,0,0.00151702,0.468053905,0.556067033,1.504133149
2999,0.048075706,1.237074361,0.000352989,0.175772688,5.293464739,0.001461224,0.062059731,0.886834598,3.16E-05,0.025106824,0,0.001794827,0.026441584,0,0.001356212,0.042885233,0,0.003785409,0.044342971,0,0.00378082,0.529542928,0.632180188,1.553681367
2997,0.0446552,1.26446401,0.000327874,0.187917523,5.757237986,0.001559749,0.078059957,1.009031475,3.86E-05,0.028302709,0,0.001142095,0.029842534,0,0.000865564,0.037894384,0,0.002183955,0.036275091,0,0.002181665,0.637710175,0.630873525,1.689848548
2999,0.056030822,1.705238777,0.000411397,0.190100905,6.203806114,0.001567948,0.096217714,1.366357565,4.56E-05,0.036114401,0,0.001807218,0.036610222,0,0.001365536,0.053514567,0,0.003805117,0.051577062,0,0.003793409,0.791470649,0.763173215,1.682866065
2995,0.041898314,1.126381856,0.000307632,0.173315339,5.540973592,0.001436998,0.098146857,1.302532841,4.70E-05,0.036751019,0,0.001384299,0.036378108,0,0.001056429,0.046870872,0,0.002799552,0.049179978,0,0.002791398,0.79398481,0.618851053,1.554754698
2996,0.040145536,1.095655392,0.000294762,0.157885354,5.122935453,0.001311591,0.072255463,1.091486742,3.45E-05,0.027058241,0,0.001141675,0.02697327,0,0.000854989,0.032475173,0,0.002092063,0.036280093,0,0.002091889,0.593271946,0.540002071,1.417969184
2997,0.037604272,1.115367648,0.000276103,0.146527499,4.877663241,0.001222466,0.098870439,1.477942848,4.70E-05,0.036555592,0,0.001478366,0.035320261,0,0.001116431,0.043219738,0,0.003029434,0.049040559,0,0.003027014,0.780264842,0.553669539,1.302626954
2997,0.037435171,1.156624867,0.000274863,0.149580792,5.082136129,0.001248053,0.089162405,1.400852512,4.28E-05,0.032474387,0,0.001192089,0.031884117,0,0.00088524,0.03779581,0,0.002197153,0.040447532,0,0.002191556,0.705201684,0.538444574,1.353114336
2994,0.04925973,1.279954851,0.000361682,0.179662646,5.41893605,0.001489665,0.079113988,1.036041924,3.84E-05,0.027909142,0,0.000711523,0.029406425,0,0.000566781,0.030599841,0,0.001164873,0.032212924,0,0.001165123,0.656335965,0.614143564,1.618612048
2998,0.046453376,1.296896914,0.000341076,0.182153969,5.81881152,0.00151268,0.078167373,1.142737954,3.86E-05,0.02949797,0,0.001453975,0.029789214,0,0.001083776,0.040964658,0,0.002917211,0.042264737,0,0.002910594,0.644710159,0.651243477,1.629257857
2996,0.037807538,1.189936338,0.000277597,0.154833315,4.994708778,0.001289489,0.079728765,1.212658135,3.93E-05,0.03008816,0,0.001513065,0.03096391,0,0.001212721,0.041510871,0,0.003174076,0.044395733,0,0.003164953,0.626720201,0.577743649,1.391643412
2999,0.047152597,1.404584075,0.000346211,0.168499193,5.556994919,0.001405915,0.092594972,1.354752534,4.47E-05,0.035291447,0,0.001824064,0.03428512,0,0.001349196,0.048123646,0,0.003799525,0.051848619,0,0.003792556,0.737879941,0.647504319,1.490209015
2996,0.042240489,1.281547297,0.000310144,0.159457434,5.125302643,0.001328272,0.105164819,1.472778923,5.10E-05,0.037405468,0,0.001035182,0.03751507,0,0.000792323,0.040314642,0,0.001742932,0.043970379,0,0.001745978,0.813048099,0.625845203,1.44131413
2996,0.034351403,1.112565107,0.000252219,0.146033974,5.003889494,0.00121508,0.091303462,1.472975598,4.40E-05,0.03229949,0,0.000931622,0.031932207,0,0.000678817,0.036013868,0,0.001726447,0.03778248,0,0.001720952,0.720309982,0.512177136,1.316918587
2987,0.041938173,1.165139649,0.000307925,0.164761423,4.937264606,0.001370452,0.066186966,1.258156563,3.34E-05,0.025589753,0,0.001954848,0.03147019,0,0.001609112,0.05398809,0,0.004734618,0.052131381,0,0.004737808,0.556214872,0.631824381,1.417894499
2996,0.051429207,1.388366201,0.000377611,0.164629663,5.394296738,0.001372574,0.070362186,1.046709417,3.45E-05,0.02794748,0,0.001475022,0.027797625,0,0.001119685,0.036448587,0,0.003060804,0.042861729,0,0.003063618,0.578618647,0.615654394,1.475042384
2997,0.059812084,1.631001737,0.000439162,0.224018691,6.915298532,0.001860516,0.072665253,0.970621346,3.63E-05,0.027161463,0,0.001184526,0.028366044,0,0.00089856,0.038019447,0,0.002187803,0.0350683,0,0.002185665,0.649645148,0.767775705,1.996418665
2995,0.043352685,1.23700969,0.000318311,0.173863859,5.532439332,0.001444105,0.086651913,1.180409557,4.29E-05,0.031530198,0,0.001152367,0.032964317,0,0.000984984,0.038812517,0,0.002290896,0.040342852,0,0.002289592,0.688028391,0.596515272,1.558108856
2998,0.051401961,1.491827312,0.000377412,0.22820367,7.149850355,0.001890867,0.097660231,1.405285867,4.71E-05,0.03581762,0,0.001466497,0.037709974,0,0.001101501,0.046122999,0,0.002927075,0.047064978,0,0.002926454,0.816180591,0.746711587,2.005553643
2994,0.037366608,1.084209748,0.000274359,0.151740015,4.98347158,0.001261364,0.074878611,1.141562386,3.73E-05,0.026687119,0,0.000830318,0.027643099,0,0.000723826,0.032263841,0,0.001546117,0.032144109,0,0.001540789,0.599659431,0.530534593,1.368175967
2995,0.033845486,1.078519533,0.000248505,0.142456725,4.91354453,0.001184036,0.090109089,1.438384753,4.34E-05,0.03245143,0,0.000834774,0.032223748,0,0.000579989,0.032665724,0,0.001308014,0.03723948,0,0.001309354,0.708993342,0.506600482,1.293894474
2993,0.045124744,1.319550593,0.000331321,0.154096209,5.109952107,0.001282884,0.080954469,1.257525603,3.79E-05,0.028934508,0,0.000776405,0.028915424,0,0.000610237,0.032580731,0,0.001455885,0.03298061,0,0.001442995,0.658120961,0.586738628,1.392804243
2991,0.0339845,1.058907904,0.000249526,0.143286325,4.680014575,0.001194187,0.073337742,1.23565038,3.59E-05,0.025428477,0,0.000614513,0.027310215,0,0.000530076,0.030511271,0,0.001217148,0.028967671,0,0.001221858,0.584332266,0.481573161,1.28804832
2987,0.045206623,1.219153561,0.000331923,0.181797414,5.088636699,0.001507733,0.063468904,1.22484587,3.23E-05,0.027875631,0,0.002632819,0.033679047,0,0.002149649,0.069189272,0,0.006588002,0.068348439,0,0.006590418,0.558072972,0.730221919,1.523870518
2998,0.037824591,1.170571123,0.000277722,0.165919539,5.38193373,0.001380167,0.083731152,1.243895726,4.13E-05,0.031076965,0,0.001444839,0.030988508,0,0.001081605,0.040941257,0,0.002918317,0.044537806,0,0.002916616,0.676408418,0.55159871,1.474190719
2996,0.050462196,1.315165336,0.00037051,0.152622093,4.80330442,0.001270023,0.063094849,0.922767942,3.06E-05,0.024197556,0,0.001143931,0.02486342,0,0.000870899,0.030552433,0,0.002084884,0.033475189,0,0.002084451,0.535632914,0.605206918,1.387169256
2995,0.047659434,1.26822372,0.000349932,0.19019315,5.744137809,0.001576051,0.06958321,1.006296522,3.58E-05,0.025003613,0,0.000938159,0.026414263,0,0.000689544,0.030620918,0,0.001671869,0.031392899,0,0.00166937,0.568474504,0.608275244,1.704846013
2996,0.042008814,1.229670745,0.000308444,0.153011092,5.060108807,0.0012683,0.10147128,1.427437698,4.83E-05,0.03710504,0,0.001302222,0.037284529,0,0.001026702,0.043517066,0,0.002529836,0.044724757,0,0.002520318,0.809028941,0.61450523,1.367429302
2996,0.0383484,1.137508811,0.000281567,0.152950064,5.05978424,0.001272364,0.095104462,1.413320366,4.57E-05,0.035457811,0,0.001540588,0.034364189,0,0.00119578,0.044576543,0,0.003099378,0.047499423,0,0.003091949,0.75971989,0.570183667,1.358900989
2989,0.045500309,1.402078296,0.000334078,0.175643412,5.626208296,0.001463043,0.07156693,1.136605023,3.52E-05,0.025083588,0,0.000752738,0.027097465,0,0.000568685,0.032345776,0,0.00157893,0.029506193,0,0.00158495,0.605820191,0.576536731,1.573172871
2995,0.036952531,1.038432919,0.000271318,0.14548109,4.987864607,0.001211041,0.058182852,0.868361522,2.77E-05,0.020958935,0,0.000802551,0.021692453,0,0.000642618,0.028492588,0,0.001516603,0.026017141,0,0.001514181,0.468514738,0.471623897,1.318931082
2998,0.045804576,1.306691097,0.000336313,0.167998491,5.268103267,0.001393307,0.073330935,1.098024274,3.60E-05,0.027473489,0,0.0014409,0.028698714,0,0.001097351,0.037405684,0,0.002919863,0.042306151,0,0.002917192,0.613583565,0.642656831,1.487595688
2997,0.048812835,1.260731405,0.000358401,0.163089057,5.34504235,0.001360374,0.067929304,0.965315069,3.36E-05,0.0266895,0,0.001394769,0.027858385,0,0.001061643,0.035421375,0,0.002731783,0.039033556,0,0.002729617,0.560710355,0.610806905,1.463002412
2997,0.051494669,1.445244442,0.000378092,0.220161761,7.22788167,0.001819923,0.070150546,1.052169727,3.51E-05,0.025975898,0,0.00130516,0.02808429,0,0.001014334,0.037763681,0,0.002494961,0.034525334,0,0.002500555,0.605498584,0.698417533,1.933844645
2999,0.054593036,1.3968751,0.000400841,0.238770068,7.096493903,0.001980639,0.088280526,1.174615563,4.39E-05,0.032977841,0,0.00181585,0.035943218,0,0.001362005,0.054280988,0,0.003794523,0.049886493,0,0.003788485,0.726662467,0.780194842,2.050067706
2998,0.051415677,1.328007467,0.000377512,0.251701262,7.839189338,0.002083873,0.064028158,0.911505105,3.34E-05,0.025522369,0,0.001745668,0.027699519,0,0.001341382,0.043295058,0,0.003731715,0.042492715,0,0.003738564,0.563061183,0.748619083,2.186287388
2999,0.055520618,1.461513801,0.000407652,0.267641987,7.884915869,0.002214542,0.087920934,1.2350962,4.46E-05,0.032571161,0,0.001785105,0.035861039,0,0.00135665,0.054636148,0,0.003789991,0.047259859,0,0.00377559,0.73547078,0.813135599,2.288551315
2997,0.057658258,1.516102476,0.000423347,0.174487734,5.398002951,0.001461104,0.059878708,0.786864648,3.00E-05,0.022347527,0,0.001230782,0.023320997,0,0.00094028,0.035158261,0,0.002432945,0.03287749,0,0.00242322,0.502324659,0.635184348,1.588313786
2994,0.040378192,1.151882531,0.000296471,0.158853583,5.02549895,0.001321051,0.082095567,1.16331118,4.10E-05,0.029485597,0,0.000920429,0.030507487,0,0.000838884,0.034713185,0,0.001577249,0.034829191,0,0.001589282,0.640189336,0.574307824,1.445753286
2993,0.038081648,1.123357105,0.000279609,0.164345186,5.230518283,0.001360745,0.066361235,1.06808288,3.41E-05,0.024106125,0,0.000538168,0.024214691,0,0.000408788,0.025773418,0,0.000974702,0.028536383,0,0.000984184,0.540964568,0.538327908,1.482911532
2996,0.042390021,1.189412845,0.000311243,0.158376954,5.129705625,0.001314734,0.06152302,0.921341213,3.22E-05,0.022172608,0,0.000926003,0.023085351,0,0.000738322,0.029997858,0,0.001707404,0.028389331,0,0.001699561,0.504278821,0.559893691,1.425529166
2996,0.04476623,1.300780518,0.00032869,0.209948291,6.850513427,0.001738431,0.073595668,1.08800836,3.68E-05,0.026411996,0,0.000912173,0.027315499,0,0.000677929,0.033416764,0,0.001656364,0.031772235,0,0.001652201,0.616780224,0.635831846,1.87147479
2991,0.04582817,1.219164769,0.000336487,0.202327672,6.406973422,0.001680652,0.064550851,0.899430774,3.39E-05,0.023295412,0,0.00079107,0.023914737,0,0.000655858,0.034102594,0,0.001899289,0.031788442,0,0.001893102,0.542487545,0.622576625,1.814167932
2992,0.065485354,1.850086594,0.000480816,0.225366091,7.310819357,0.001871498,0.059034312,0.773685523,3.02E-05,0.021638904,0,0.000776632,0.022817748,0,0.000648083,0.027250079,0,0.00143699,0.026166552,0,0.001435319,0.553226206,0.748339083,2.020842774
2997,0.045632681,1.254506908,0.000335051,0.169810471,5.600276437,0.001412029,0.066630525,0.985012039,3.32E-05,0.024983231,0,0.001195131,0.025384443,0,0.000857305,0.034270537,0,0.002199515,0.033667506,0,0.002198835,0.541180401,0.592315282,1.532238084
2996,0.045723723,1.275909965,0.000335719,0.178877455,5.505289483,0.001486461,0.069511888,1.026893549,3.49E-05,0.026963951,0,0.001244644,0.027201385,0,0.00095464,0.032992618,0,0.002259377,0.036233734,0,0.002253435,0.576238653,0.594946109,1.611396232
2998,0.042443075,1.152916695,0.000311631,0.150964702,4.904304988,0.001253257,0.085029293,1.256306829,4.07E-05,0.032543669,0,0.001796835,0.031695525,0,0.001343281,0.046420077,0,0.003777369,0.050172633,0,0.00376897,0.681990905,0.578501981,1.312333598
2997,0.043734214,1.211814123,0.000321112,0.161583497,5.055383042,0.001346667,0.08315796,1.172711522,4.00E-05,0.031613243,0,0.001592419,0.032244632,0,0.001268673,0.046739098,0,0.003299109,0.044057571,0,0.003288349,0.684015067,0.594876109,1.428789992
2997,0.049568173,1.258168326,0.000363947,0.173426765,5.256610263,0.001443611,0.056811042,0.813676999,2.85E-05,0.021611025,0,0.001193235,0.022316584,0,0.000912049,0.033152157,0,0.002394958,0.032352708,0,0.00238764,0.48301637,0.590331953,1.569495497
2998,0.05129922,1.307998026,0.000376656,0.225935084,6.787220175,0.00187165,0.103103948,1.278796572,5.03E-05,0.037923004,0,0.001559592,0.03996184,0,0.001173953,0.052263001,0,0.00325107,0.050660467,0,0.003248915,0.846939686,0.750958244,1.967123733
2993,0.052357434,1.430625387,0.000384427,0.226029249,7.0016223,0.001872587,0.081446997,0.991583112,3.97E-05,0.028883329,0,0.00064281,0.029852162,0,0.000531378,0.030253339,0,0.001153007,0.033223615,0,0.001153538,0.694602542,0.686126729,2.023094436
2997,0.06266888,1.640594647,0.000460137,0.241192104,7.231977715,0.001998079,0.102072932,1.424109385,5.02E-05,0.038266144,0,0.00177935,0.040377259,0,0.001356592,0.055100638,0,0.003746915,0.053586641,0,0.00375202,0.852959672,0.875266287,2.126221695
2997,0.055452793,1.539575242,0.000407154,0.187196185,5.823006508,0.001545921,0.06487408,0.929122055,3.13E-05,0.023906437,0,0.001119361,0.024819192,0,0.000831579,0.033476203,0,0.002142558,0.032780226,0,0.002141315,0.573934491,0.703066689,1.675446082
2993,0.035080068,1.13609292,0.000257569,0.146155278,5.006285313,0.001214485,0.084008121,1.360638734,4.06E-05,0.030100374,0,0.000597907,0.030632892,0,0.000450276,0.030266669,0,0.001013597,0.034598034,0,0.001028897,0.666480108,0.51761379,1.328456893
2983,0.036294996,1.033635879,0.00026649,0.162666255,5.155106179,0.001351425,0.068044547,1.197054992,3.57E-05,0.025207395,0,0.000938832,0.02621469,0,0.000709764,0.03077299,0,0.001555895,0.030640008,0,0.001564494,0.550232161,0.542760537,1.465421269
2999,0.048034944,1.259553194,0.000352689,0.16283132,5.115074044,0.001355452,0.106274016,1.325885147,4.99E-05,0.03895786,0,0.001817127,0.04005539,0,0.001367656,0.057531913,0,0.003802946,0.053945356,0,0.003796482,0.859247991,0.699391698,1.457332425
2986,0.03854669,1.11214624,0.000283024,0.167025718,4.958495684,0.001389672,0.06804879,1.239850612,3.46E-05,0.026647439,0,0.001655529,0.030983957,0,0.001293937,0.047675283,0,0.004058346,0.050236952,0,0.004070024,0.567524259,0.581084754,1.43515046
2999,0.04569675,1.184691406,0.000335522,0.153915951,4.793505827,0.001284358,0.092665884,1.290208348,4.40E-05,0.035790436,0,0.001818017,0.035485348,0,0.001361443,0.053690524,0,0.003800981,0.05381111,0,0.003793944,0.747557419,0.63010936,1.370748461
2997,0.049943933,1.304201831,0.000366706,0.218411555,6.469784325,0.001812005,0.095252095,1.194348661,4.81E-05,0.035236658,0,0.001408544,0.036326383,0,0.001115017,0.049987129,0,0.002897472,0.045229339,0,0.00289068,0.756499898,0.708060011,1.924418
2996,0.054389903,1.520203458,0.00039935,0.178430847,5.759236668,0.001480982,0.077786954,1.196967954,3.80E-05,0.028690454,0,0.000998236,0.029464827,0,0.00078899,0.033311457,0,0.001833316,0.036348475,0,0.001838155,0.645200158,0.667821772,1.609570403
2998,0.044730063,1.344775382,0.000328423,0.163283744,5.313085891,0.001359157,0.092625916,1.356603681,4.37E-05,0.03414168,0,0.001558659,0.03292754,0,0.00112739,0.043516291,0,0.003147385,0.047169203,0,0.003141634,0.755490733,0.61445273,1.444609955
2994,0.047457824,1.456603829,0.000348451,0.179210786,5.901116799,0.001490755,0.077361736,1.165475146,3.71E-05,0.028158653,0,0.000866461,0.02880867,0,0.000697054,0.030626353,0,0.001339358,0.032047825,0,0.001346336,0.645363491,0.614108564,1.626720363
2994,0.03389525,1.1177968,0.000248871,0.144616768,4.934716829,0.001206453,0.089839549,1.422907426,4.31E-05,0.03179468,0,0.000748932,0.032492035,0,0.000601692,0.033725053,0,0.001079592,0.035068881,0,0.001085549,0.713123332,0.503572989,1.312286931
2999,0.050377352,1.369954448,0.000369888,0.159502391,5.136431728,0.001328222,0.083296889,1.200096013,4.08E-05,0.032520472,0,0.001814438,0.032052895,0,0.001358208,0.04606118,0,0.003800776,0.050090864,0,0.003792693,0.673550092,0.646512655,1.39392424
2994,0.033830208,1.106119361,0.000248393,0.143136039,4.914174262,0.001193538,0.108219246,1.606030672,5.18E-05,0.038343971,0,0.000634969,0.037778846,0,0.000461673,0.038700225,0,0.001065703,0.042027337,0,0.001068558,0.845061357,0.536017913,1.315909423
2995,0.040359239,1.149119967,0.000296331,0.152825223,4.767527531,0.001261484,0.064320257,0.945291356,3.15E-05,0.023581719,0,0.000809142,0.023810825,0,0.000619672,0.028167927,0,0.001427944,0.028806083,0,0.001424082,0.530347926,0.549242049,1.360248486
2998,0.059300592,1.641640059,0.000435406,0.18303332,5.61516777,0.001517775,0.060612817,0.901667529,2.89E-05,0.02365737,0,0.001566436,0.025291622,0,0.001174502,0.037781705,0,0.003227878,0.040699368,0,0.003228111,0.55021038,0.715217494,1.586919622
2996,0.047223755,1.28060512,0.000346733,0.165689242,5.311226381,0.001377633,0.073071603,1.103776688,3.64E-05,0.027666239,0,0.001241858,0.028116874,0,0.000964951,0.035623514,0,0.002448534,0.038493997,0,0.002445378,0.590320286,0.6274027,1.480204872
2997,0.051079501,1.454257733,0.000375043,0.16841023,5.353833505,0.00139303,0.102667179,1.410691562,4.78E-05,0.03744654,0,0.001553171,0.037587098,0,0.001213533,0.047071529,0,0.003145899,0.048981052,0,0.003140187,0.849932179,0.701060027,1.460476585
2991,0.034538982,1.08745407,0.000253597,0.149671495,4.964414118,0.001243985,0.078750912,1.296656008,3.87E-05,0.02867895,0,0.000819639,0.029183154,0,0.000624304,0.034462569,0,0.001759103,0.03412418,0,0.001762913,0.62765331,0.505573627,1.350993377
2997,0.036531214,1.121746356,0.000268224,0.146320593,4.973870408,0.00122102,0.096470917,1.491845557,4.60E-05,0.03474127,0,0.001173773,0.033733302,0,0.00086208,0.039042899,0,0.002232664,0.042798474,0,0.002229596,0.758483226,0.532617088,1.315291091
2999,0.046653015,1.308482929,0.000342542,0.155183644,4.997301221,0.001299821,0.079748817,1.137138279,3.92E-05,0.03097675,0,0.001817694,0.030255287,0,0.00135335,0.045489435,0,0.003800549,0.048599676,0,0.003797604,0.633189353,0.607242747,1.372399291
2996,0.040404788,1.186533553,0.000296666,0.148901489,4.927167612,0.001241609,0.085568556,1.321360252,4.16E-05,0.031249834,0,0.001088733,0.030967374,0,0.00084327,0.035538053,0,0.00208753,0.039524204,0,0.002080618,0.679266745,0.570026167,1.341115197
2996,0.03911899,1.141833454,0.000287225,0.139107311,4.610613782,0.001162208,0.083811064,1.263535481,3.91E-05,0.029865287,0,0.001028481,0.030227454,0,0.000823004,0.033569422,0,0.001830066,0.036620077,0,0.001824148,0.678601746,0.516645459,1.255032899
2998,0.04763991,1.257037708,0.000349788,0.187824486,5.563353992,0.001552811,0.072414307,0.939701893,3.62E-05,0.02734625,0,0.001434509,0.028795317,0,0.001098017,0.04131623,0,0.002888316,0.039125203,0,0.002893514,0.613601065,0.691942549,1.671263592
2988,0.048748103,1.14832131,0.000357926,0.182448727,4.970991116,0.001508955,0.053911131,0.745541557,2.73E-05,0.023102428,0,0.001581469,0.024190761,0,0.001443218,0.044104035,0,0.003976826,0.043772734,0,0.003977345,0.494060188,0.640082564,1.543600032
